Default,1,NA
1,Obj,Default,0,0,0,0,0,0,0,0,0,1,1,1
1,Default,1000,0,0,0,0,180,180,180,3,3,3
1,Default,2000,0,0,0,0,360,360,360,5,5,5
1,Default,3000,0,0,0,0,540,540,540,3,3,3
1,Default,4000,0,0,0,0,720,720,720,1,1,1
1,Default,5000,0,0,0,0,540,540,540,3,3,3
1,Default,6000,0,0,0,0,360,360,360,5,5,5
1,Default,7000,0,0,0,0,180,180,180,3,3,3
1,Default,8000,0,0,0,0,360,360,360,5,5,5
1,Default,9000,0,0,0,0,540,540,540,3,3,3
1,Default,10000,0,0,0,0,720,720,720,1,1,1
1,Default,11000,0,0,0,0,540,540,540,3,3,3
1,Default,12000,0,0,0,0,360,360,360,5,5,5
1,Default,13000,0,0,0,0,180,180,180,3,3,3
1,Default,14000,0,0,0,0,360,360,360,5,5,5
1,Default,15000,0,0,0,0,540,540,540,3,3,3
1,Default,16000,0,0,0,0,720,720,720,1,1,1
1,Default,17000,0,0,0,0,540,540,540,3,3,3
1,Default,18000,0,0,0,0,360,360,360,5,5,5
1,Default,19000,0,0,0,0,180,180,180,3,3,3
1,Default,20000,0,0,0,0,360,360,360,5,5,5
1,Default,21000,0,0,0,0,540,540,540,3,3,3
1,Default,22000,0,0,0,0,720,720,720,1,1,1
1,Default,23000,0,0,0,0,540,540,540,3,3,3
1,Default,24000,0,0,0,0,360,360,360,5,5,5
1,Default,25000,0,0,0,0,180,180,180,3,3,3
1,Default,26000,0,0,0,0,360,360,360,5,5,5
1,Default,27000,0,0,0,0,540,540,540,3,3,3
1,Default,28000,0,0,0,0,720,720,720,1,1,1
1,Default,29000,0,0,0,0,540,540,540,3,3,3
1,Default,30000,0,0,0,0,360,360,360,5,5,5
1,Default,31000,0,0,0,0,180,180,180,3,3,3
1,Default,32000,0,0,0,0,360,360,360,5,5,5
1,Default,33000,0,0,0,0,540,540,540,3,3,3
1,Default,34000,0,0,0,0,720,720,720,1,1,1
1,Default,35000,0,0,0,0,540,540,540,3,3,3
1,Default,36000,0,0,0,0,360,360,360,5,5,5
1,Default,37000,0,0,0,0,180,180,180,3,3,3
1,Default,38000,0,0,0,0,360,360,360,5,5,5
1,Default,39000,0,0,0,0,540,540,540,3,3,3
1,Default,40000,0,0,0,0,720,720,720,1,1,1
1,Default,41000,0,0,0,0,540,540,540,3,3,3
1,Default,42000,0,0,0,0,360,360,360,5,5,5
1,Default,43000,0,0,0,0,180,180,180,3,3,3
1,Default,44000,0,0,0,0,360,360,360,5,5,5
1,Default,45000,0,0,0,0,540,540,540,3,3,3
1,Default,46000,0,0,0,0,720,720,720,1,1,1
1,Default,47000,0,0,0,0,540,540,540,3,3,3
1,Default,48000,0,0,0,0,360,360,360,5,5,5
1,Default,49000,0,0,0,0,180,180,180,3,3,3
1,Default,50000,0,0,0,0,360,360,360,5,5,5
1,Default,51000,0,0,0,0,540,540,540,3,3,3
1,Default,52000,0,0,0,0,720,720,720,1,1,1
1,Default,53000,0,0,0,0,540,540,540,3,3,3
1,Default,54000,0,0,0,0,360,360,360,5,5,5
1,Default,55000,0,0,0,0,180,180,180,3,3,3
1,Default,56000,0,0,0,0,360,360,360,5,5,5
1,Default,57000,0,0,0,0,540,540,540,3,3,3
1,Default,58000,0,0,0,0,720,720,720,1,1,1
1,Default,59000,0,0,0,0,540,540,540,3,3,3
1,Default,60000,0,0,0,0,360,360,360,5,5,5
1,Default,61000,0,0,0,0,180,180,180,3,3,3
